start_node_id,end_node_id,label
3615,2347,1
1955,3635,1
1345,1910,1
3495,1910,1
3963,1910,1
3645,3502,1
1583,2660,1
2278,2660,1
3775,3362,1
2989,3261,1
2052,3261,1
1133,3175,1
347,3175,1
3446,2993,1
2170,2928,1
2864,112,1
521,991,1
3798,1001,1
2144,1001,1
2049,111,1
2377,1424,1
906,1424,1
1342,1424,1
3030,1424,1
1339,1424,1
2032,1424,1
3348,1424,1
1250,1776,1
3907,1776,1
1713,1904,1
2940,2604,1
3386,2604,1
2032,2996,1
3607,864,1
1752,864,1
3283,864,1
546,1971,1
1823,1971,1
335,1971,1
2852,1971,1
2312,2572,1
3873,2572,1
114,2572,1
269,1323,1
3071,1323,1
1466,1164,1
1805,1164,1
1495,1402,1
3499,1402,1
3651,1402,1
2886,3586,1
2075,2042,1
2235,3120,1
2494,1071,1
720,662,1
1044,1343,1
2002,1779,1
1301,1779,1
549,1779,1
1600,1779,1
1038,1589,1
1870,11,1
75,885,1
1243,2755,1
1403,2456,1
665,2456,1
289,3527,1
2579,3393,1
3564,248,1
2052,248,1
3893,993,1
1529,23,1
2696,23,1
902,23,1
2819,2371,1
182,182,1
3525,182,1
3970,182,1
2891,965,1
2815,3675,1
722,3468,1
3904,3468,1
597,3468,1
3425,3323,1
3868,3861,1
2998,169,1
2011,169,1
255,169,1
3468,748,1
3920,3633,1
1157,511,1
3592,49,1
906,49,1
1986,49,1
2361,198,1
2288,3952,1
1132,3952,1
2401,3952,1
610,989,1
541,1565,1
2247,1565,1
3509,2217,1
213,261,1
2363,3641,1
1780,2926,1
148,624,1
3357,624,1
378,33,1
580,938,1
1178,938,1
3792,5,1
1866,5,1
1704,1739,1
374,1739,1
2937,2966,1
1631,3940,1
477,215,1
3335,1513,1
923,3283,1
192,2064,1
2366,1231,1
797,1231,1
2410,1231,1
1391,1231,1
2882,1231,1
286,724,1
3564,724,1
1940,724,1
1231,724,1
1568,1389,1
1371,203,1
1918,203,1
2359,203,1
2977,3876,1
3659,3879,1
3032,3710,1
1671,3361,1
2039,3129,1
671,3129,1
1420,3129,1
406,3129,1
1801,1847,1
2003,1847,1
1022,1568,1
2613,1568,1
2437,1568,1
3259,45,1
1606,45,1
97,254,1
213,2537,1
3657,2246,1
2222,2246,1
333,3020,1
3570,1796,1
2333,3863,1
92,1003,1
2045,1003,1
743,2486,1
915,3128,1
598,3128,1
3564,3128,1
2165,3270,1
1399,3270,1
3316,2532,1
2092,2532,1
292,3424,1
3294,2645,1
242,2645,1
1196,890,1
2177,3419,1
3970,3419,1
3216,1330,1
591,1276,1
959,2779,1
743,2779,1
1831,1138,1
1383,1942,1
724,3429,1
3854,3429,1
3687,1916,1
315,1916,1
3972,1145,1
1933,194,1
921,3114,1
109,1331,1
2155,1331,1
217,1331,1
2511,1331,1
2759,1331,1
2828,1817,1
1372,1817,1
2386,1467,1
1042,2557,1
813,1807,1
409,1049,1
2866,2049,1
2323,2049,1
3781,2049,1
3613,335,1
990,335,1
3427,335,1
463,335,1
3886,335,1
1831,335,1
1174,3151,1
3021,3151,1
2800,3151,1
704,1699,1
677,3607,1
3842,3259,1
2668,766,1
3479,1064,1
2284,1064,1
3603,671,1
3129,671,1
2300,671,1
895,671,1
1821,671,1
1455,671,1
3632,3832,1
447,1232,1
1504,512,1
2621,512,1
1134,512,1
2502,3848,1
1675,1440,1
3941,1440,1
12,1821,1
3479,1821,1
557,3125,1
2416,489,1
3588,489,1
3516,489,1
3962,489,1
3382,2573,1
3479,2573,1
1770,3033,1
1958,1943,1
1559,1697,1
2588,1697,1
2534,1697,1
855,2596,1
2925,3489,1
1821,3489,1
2487,3489,1
1017,2925,1
1705,267,1
528,267,1
2526,1611,1
2797,1357,1
902,1488,1
159,580,1
1754,2952,1
778,2952,1
621,2952,1
76,1318,1
3003,2999,1
996,3170,1
898,109,1
2214,337,1
3393,337,1
1163,1968,1
3416,2892,1
475,2026,1
1695,1492,1
1427,2743,1
783,3426,1
1866,3426,1
560,3426,1
2525,3426,1
3568,3426,1
3804,3426,1
3387,3426,1
2407,658,1
991,658,1
1488,311,1
2386,1668,1
1807,3099,1
3540,227,1
1479,227,1
1656,3359,1
2287,3359,1
1270,1429,1
2579,3227,1
2524,3227,1
3848,3227,1
182,2448,1
1535,2448,1
272,322,1
3529,3658,1
611,1215,1
2126,1215,1
3600,2970,1
2515,1991,1
463,3732,1
213,3632,1
1143,2746,1
1985,2746,1
396,1203,1
2636,1203,1
2450,1203,1
3193,3510,1
906,1625,1
189,767,1
3288,2097,1
1757,429,1
2585,2808,1
3479,2689,1
1427,3117,1
2324,958,1
2208,958,1
3866,462,1
417,2468,1
3598,27,1
385,27,1
3120,27,1
2474,2417,1
220,2417,1
2400,2339,1
709,1156,1
2059,1867,1
3443,1867,1
664,1947,1
2407,727,1
1865,2214,1
2922,2214,1
918,2214,1
969,2375,1
760,2980,1
2260,3309,1
3609,3565,1
2062,709,1
2306,1293,1
365,3265,1
2165,1708,1
1671,2613,1
312,1122,1
335,1122,1
2810,1321,1
783,1787,1
2176,2533,1
2963,2533,1
3613,3031,1
224,3031,1
2447,307,1
2377,3780,1
1955,2107,1
133,2107,1
1840,562,1
1390,62,1
3002,2083,1
532,2919,1
3366,103,1
843,1128,1
1457,3470,1
2840,817,1
419,1773,1
1776,1773,1
2656,252,1
343,300,1
2022,458,1
842,787,1
401,3134,1
3645,3134,1
2668,3134,1
2353,3134,1
2450,3134,1
3170,966,1
1645,2338,1
532,2338,1
732,2643,1
3216,3446,1
1114,1651,1
1323,1651,1
311,2358,1
827,2358,1
3768,2393,1
541,2393,1
3762,2974,1
942,2265,1
3060,2400,1
2184,609,1
3484,2316,1
2589,1436,1
2020,2653,1
2150,2653,1
1309,2653,1
137,2653,1
252,2653,1
3199,225,1
3017,305,1
2994,3714,1
2032,3451,1
2097,3288,1
2469,1369,1
1706,3060,1
2881,3060,1
2557,3060,1
1080,3060,1
251,411,1
3840,442,1
417,636,1
2378,640,1
829,620,1
3564,620,1
707,620,1
624,3357,1
2817,3357,1
2678,2115,1
2504,829,1
2433,961,1
532,2142,1
3774,2142,1
371,2795,1
1201,2795,1
608,2795,1
7,2795,1
3019,785,1
720,947,1
1325,947,1
3412,947,1
2805,2493,1
535,2493,1
1193,888,1
3100,173,1
583,173,1
3590,173,1
658,2363,1
2614,2788,1
379,1537,1
2524,440,1
3227,440,1
2104,3202,1
2178,3202,1
906,1731,1
3157,1731,1
2056,1731,1
3496,1731,1
2176,1731,1
3103,1731,1
164,1062,1
2113,3262,1
3188,3262,1
212,1092,1
897,2752,1
204,1459,1
510,1459,1
3594,176,1
296,176,1
1486,176,1
3694,309,1
853,1212,1
820,1212,1
2176,995,1
135,3902,1
3734,3902,1
3957,872,1
2913,872,1
3563,2953,1
306,3115,1
3505,3115,1
3385,3508,1
490,739,1
12,739,1
1600,739,1
1621,739,1
1207,587,1
2392,327,1
769,3471,1
233,3254,1
135,3254,1
1709,1026,1
1478,1574,1
3737,1574,1
2080,1499,1
2276,3563,1
3883,2387,1
746,2387,1
2867,1016,1
1968,812,1
656,491,1
2584,617,1
3785,617,1
1973,3596,1
1604,2659,1
1079,1105,1
58,3951,1
3709,3814,1
2935,3814,1
1079,2728,1
2804,2317,1
910,3959,1
2361,302,1
2746,302,1
1108,585,1
2804,1120,1
61,1120,1
595,2065,1
3812,206,1
1560,857,1
2246,857,1
313,1119,1
1515,3215,1
2542,265,1
176,715,1
2950,715,1
3457,2443,1
2180,2443,1
259,770,1
2911,770,1
1371,770,1
313,1196,1
1218,1196,1
3925,1196,1
865,1196,1
3618,1196,1
1587,1196,1
2578,153,1
1585,826,1
3179,826,1
10,826,1
1762,3699,1
3313,3699,1
3449,3699,1
3518,1724,1
2300,2435,1
1076,2435,1
975,2435,1
2081,641,1
2375,641,1
1536,3678,1
3061,2877,1
2082,2877,1
624,148,1
2671,2984,1
3456,2984,1
2078,915,1
388,1660,1
2994,1643,1
2639,1643,1
2346,2309,1
1237,2930,1
1174,2544,1
2667,2544,1
3614,2544,1
2317,2544,1
801,2544,1
2991,3390,1
1764,1466,1
2381,1466,1
3262,133,1
3312,133,1
3928,7,1
3839,3141,1
1024,980,1
272,765,1
2630,3942,1
1760,3942,1
3479,3942,1
2531,1316,1
104,2182,1
2149,2284,1
182,2361,1
2499,2361,1
2330,2655,1
3972,2834,1
96,2871,1
743,2871,1
2842,2871,1
3806,2871,1
557,28,1
379,1194,1
841,3387,1
2627,3387,1
280,3228,1
3182,3535,1
3095,3195,1
302,1814,1
3762,1127,1
1522,1127,1
268,536,1
937,536,1
3115,1913,1
1452,1913,1
2653,137,1
3167,137,1
3129,2039,1
3415,3154,1
1651,3154,1
1431,466,1
2825,466,1
2176,1057,1
3889,1712,1
1663,1712,1
901,1712,1
2833,1712,1
1206,3846,1
2583,868,1
2201,1522,1
1093,65,1
3471,769,1
262,98,1
1286,1014,1
2461,2753,1
2877,3425,1
2991,3425,1
999,3425,1
2095,1106,1
3883,3453,1
1080,3344,1
1476,3344,1
2678,2242,1
2137,1185,1
3482,1185,1
2629,1185,1
1839,2497,1
3804,1319,1
3426,1319,1
247,3338,1
267,1015,1
1289,3035,1
3583,3035,1
1077,2531,1
1600,3304,1
2797,3304,1
3512,1839,1
1456,1839,1
1250,1839,1
1389,3064,1
1532,3064,1
2799,3064,1
41,2690,1
1775,210,1
1650,2488,1
2734,2488,1
903,2488,1
983,2109,1
3753,1581,1
1615,807,1
1705,1797,1
2935,3077,1
1945,1765,1
2361,2499,1
2613,3719,1
2810,3719,1
3255,3719,1
332,3004,1
1788,82,1
2033,2658,1
466,3136,1
481,3136,1
1928,3136,1
2825,3136,1
944,3136,1
1615,3939,1
3174,2319,1
3729,629,1
2287,1048,1
1314,3691,1
1824,3372,1
1975,3784,1
645,2258,1
592,3290,1
773,1590,1
3105,2704,1
2567,2483,1
3399,1181,1
3477,1181,1
3934,3398,1
1731,1339,1
1993,1339,1
1424,1339,1
3111,1471,1
1009,1471,1
2045,1512,1
2163,1512,1
2894,1512,1
3165,3936,1
454,3936,1
3590,3552,1
3941,1287,1
3364,3676,1
2349,1472,1
1487,1166,1
3042,1166,1
3780,1166,1
1678,808,1
699,798,1
947,1325,1
701,3068,1
3068,136,1
2310,924,1
2359,1918,1
3427,1918,1
2377,1918,1
510,878,1
3398,3364,1
905,2050,1
2790,3630,1
780,1085,1
3041,37,1
2918,482,1
2476,482,1
467,3613,1
894,3613,1
883,1799,1
1550,1479,1
109,1988,1
81,1988,1
566,1988,1
2105,936,1
982,936,1
1870,936,1
3482,2804,1
206,2804,1
3516,2804,1
2382,3433,1
2358,2810,1
1321,2810,1
2066,1500,1
3906,1959,1
3805,2398,1
3632,858,1
3805,3286,1
2378,3286,1
415,3923,1
722,3923,1
2991,3482,1
1362,3482,1
2137,3482,1
2165,3482,1
2502,3482,1
761,3482,1
3041,3482,1
2670,1648,1
1813,3808,1
1327,1833,1
2039,2608,1
677,2608,1
2443,2288,1
3601,2288,1
3540,1249,1
2656,1249,1
3564,1249,1
3401,2780,1
3882,1335,1
1055,2619,1
1510,2619,1
3386,811,1
3185,3828,1
556,2059,1
3263,2059,1
2282,2059,1
1756,772,1
555,772,1
1836,2717,1
3254,2989,1
538,3819,1
3563,3819,1
709,3819,1
1750,564,1
2655,257,1
825,3100,1
299,3100,1
1705,2312,1
713,2312,1
1918,2312,1
3128,141,1
3066,2515,1
870,2515,1
3572,3126,1
2512,3126,1
702,1367,1
2176,2458,1
3621,2458,1
3924,2091,1
288,2091,1
3448,1848,1
3590,1848,1
1780,2769,1
1114,3788,1
902,2415,1
3532,927,1
1297,401,1
2051,401,1
1354,2166,1
3885,2383,1
2238,3445,1
2501,716,1
116,716,1
832,1945,1
2840,2631,1
891,2998,1
2328,2998,1
1695,2998,1
1733,2998,1
2423,2998,1
3600,3542,1
2377,2052,1
437,2223,1
3017,3562,1
1071,1160,1
1784,1160,1
2792,1160,1
3818,180,1
1141,2345,1
1793,681,1
3100,3945,1
732,1384,1
1837,1384,1
3089,794,1
1211,551,1
713,3385,1
989,610,1
1483,1733,1
233,61,1
1332,61,1
750,61,1
239,61,1
2947,185,1
1480,185,1
1420,1617,1
1425,2501,1
3634,3034,1
305,3017,1
2308,95,1
2174,1558,1
1579,2245,1
1748,2245,1
2642,3183,1
643,959,1
1951,2967,1
3131,2967,1
1034,3371,1
1908,1798,1
3760,1017,1
2837,2986,1
125,948,1
482,2633,1
3314,2295,1
2434,2295,1
1392,3618,1
2573,3618,1
2793,3618,1
1959,2597,1
987,3917,1
3381,2627,1
3387,2627,1
1147,2627,1
159,2862,1
2638,1572,1
2427,1572,1
1298,1572,1
3082,1572,1
416,2055,1
1220,350,1
736,352,1
2443,2180,1
2485,3795,1
1347,929,1
3331,929,1
2859,929,1
1433,299,1
12,299,1
912,956,1
1683,3506,1
1050,2422,1
3972,2422,1
837,1700,1
820,1238,1
1737,2287,1
866,2143,1
1861,2143,1
887,2143,1
2803,3488,1
1370,1268,1
2559,2880,1
841,2880,1
3804,2880,1
2846,2218,1
1161,935,1
1686,3606,1
698,3606,1
1902,1455,1
3659,1455,1
3555,1288,1
2128,1919,1
1078,1919,1
2702,1919,1
2786,1484,1
1167,2414,1
898,2414,1
3857,2414,1
727,2414,1
1852,3040,1
3254,619,1
2235,2144,1
3747,2144,1
1705,2144,1
2480,2144,1
2150,3573,1
1576,3738,1
1958,3738,1
2106,3001,1
1971,546,1
988,546,1
2054,546,1
2566,3278,1
2520,3278,1
3038,2832,1
1429,2061,1
1225,2061,1
2291,2300,1
3353,2648,1
2528,2648,1
2008,2648,1
679,2710,1
2201,3711,1
137,2574,1
235,2574,1
2316,2362,1
259,1995,1
3335,1167,1
3829,1167,1
3286,3477,1
1185,623,1
1023,623,1
1229,2102,1
2486,2102,1
3425,3061,1
3818,3061,1
3554,1284,1
1214,3392,1
2582,3392,1
1666,2249,1
486,1956,1
515,1956,1
1076,799,1
1934,799,1
3854,3571,1
0,89,1
1504,89,1
3103,155,1
653,2491,1
1699,2876,1
1044,558,1
2377,1599,1
2201,1599,1
2103,1599,1
749,1599,1
190,1599,1
1972,3119,1
2584,404,1
335,404,1
463,404,1
927,821,1
517,2748,1
1001,1039,1
2049,538,1
906,538,1
1290,3190,1
1497,2647,1
357,2279,1
3927,2279,1
2046,3293,1
2989,3293,1
3951,201,1
217,130,1
3813,2035,1
679,3296,1
386,247,1
515,80,1
1605,2587,1
1703,2587,1
1081,2587,1
3201,1487,1
3815,1487,1
2535,3200,1
935,1863,1
1103,1863,1
2333,1718,1
3259,1718,1
2078,3513,1
163,3467,1
3797,205,1
3887,3340,1
3285,3186,1
3068,3186,1
2570,3186,1
3405,664,1
931,3920,1
1600,3864,1
2808,3485,1
2345,403,1
2952,2886,1
1566,3555,1
433,3555,1
88,2024,1
96,2024,1
3507,2870,1
2029,1691,1
3226,3674,1
877,3029,1
358,271,1
133,2111,1
3559,2111,1
1430,2392,1
3022,2392,1
1346,2095,1
2513,771,1
981,771,1
3605,236,1
1156,236,1
1265,3380,1
19,3380,1
3798,2867,1
2256,2761,1
874,1734,1
1335,761,1
3613,3701,1
3464,1684,1
1627,369,1
345,369,1
345,1298,1
3028,1898,1
315,3918,1
583,3517,1
2778,3326,1
2183,3747,1
1049,552,1
3139,3191,1
759,1274,1
3019,2479,1
281,2,1
3766,3007,1
3690,1157,1
2721,1213,1
2921,1753,1
787,941,1
2764,1917,1
3174,3584,1
2955,3584,1
1665,3174,1
3584,3174,1
2648,2012,1
1714,665,1
793,1495,1
1690,2727,1
169,3712,1
1016,294,1
2181,3536,1
2351,3888,1
3857,3888,1
2122,1302,1
342,2370,1
1363,2632,1
1766,637,1
698,3765,1
2374,3343,1
1505,425,1
3641,1045,1
3941,3655,1
1317,2793,1
1973,1125,1
3607,142,1
2362,142,1
3445,1818,1
1699,3872,1
1162,3943,1
3587,742,1
1116,3331,1
1884,3686,1
1712,775,1
2803,1686,1
3795,2907,1
3630,2907,1
2985,522,1
853,46,1
1540,2844,1
722,91,1
3621,3257,1
3927,2487,1
1859,2813,1
1151,1072,1
413,2612,1
3737,2239,1
1288,2001,1
1176,2001,1
2478,418,1
1195,1680,1
3543,3547,1
1750,3887,1
2682,3011,1
280,3815,1
3564,3299,1
3403,3299,1
1299,501,1
2202,501,1
406,501,1
2846,842,1
2306,2136,1
2814,493,1
429,1757,1
2069,3682,1
1960,3205,1
2079,3321,1
232,3515,1
3193,3515,1
986,3042,1
3468,986,1
2022,2268,1
2934,508,1
2453,3156,1
1990,2261,1
1499,3597,1
2464,1229,1
2312,1229,1
609,2732,1
3629,1677,1
991,521,1
3933,1505,1
3099,3785,1
2430,3785,1
810,3212,1
2104,3212,1
2512,2452,1
2508,3616,1
3406,3284,1
224,1882,1
2132,290,1
1406,290,1
2416,3640,1
951,1117,1
2482,1725,1
3627,1282,1
3872,987,1
2857,987,1
1196,313,1
677,2103,1
467,1305,1
857,1560,1
1548,968,1
1979,1899,1
2178,1205,1
3375,3882,1
2451,3882,1
2046,2388,1
406,2739,1
558,2123,1
3031,752,1
230,1364,1
804,214,1
849,402,1
422,1965,1
3709,2799,1
1781,2799,1
2878,1509,1
2450,2051,1
2636,2051,1
891,2978,1
3249,3365,1
261,1824,1
252,1667,1
2648,3669,1
3212,3588,1
2416,3588,1
3516,3588,1
2461,933,1
550,933,1
1427,2863,1
2217,3312,1
2820,755,1
3963,2904,1
3768,373,1
780,2352,1
1726,2595,1
1139,1188,1
3056,226,1
1443,226,1
401,1646,1
1070,1594,1
2203,3511,1
921,2754,1
2911,285,1
2236,285,1
2418,2063,1
1568,273,1
684,3420,1
1958,604,1
3658,2129,1
3545,78,1
334,3852,1
3717,1598,1
3533,1476,1
2811,1186,1
3428,1186,1
2120,1498,1
2319,1317,1
478,737,1
112,1854,1
3155,810,1
872,1878,1
2548,1878,1
1208,3972,1
1270,3972,1
3854,2146,1
3640,581,1
3203,593,1
2718,1159,1
108,1561,1
2417,1764,1
3689,1764,1
1196,2922,1
1454,2922,1
1500,2464,1
3218,1310,1
992,678,1
3618,3962,1
1793,3962,1
2416,3962,1
3031,1664,1
2799,3428,1
2919,1983,1
459,1461,1
3125,557,1
3242,622,1
634,622,1
2946,259,1
2846,1094,1
2995,2858,1
3025,1998,1
1296,1273,1
25,1264,1
3048,164,1
73,1280,1
463,108,1
1387,108,1
1783,897,1
2119,1938,1
1273,784,1
3970,784,1
386,3275,1
3954,3127,1
155,160,1
1847,2003,1
2231,2137,1
856,152,1
3334,3637,1
2287,1737,1
3962,1793,1
830,3802,1
1025,2100,1
1288,348,1
1686,348,1
651,3258,1
3697,805,1
3484,1658,1
906,543,1
3862,860,1
3962,229,1
1784,135,1
843,2618,1
2347,3615,1
973,3213,1
1511,1110,1
793,1110,1
71,1067,1
2683,729,1
907,1154,1
3204,1573,1
3398,110,1
3425,1468,1
1704,1233,1
992,3520,1
1934,3336,1
2021,3748,1
3532,50,1
906,54,1
142,54,1
2444,1086,1
43,2368,1
1524,3937,1
1760,1822,1
2086,2864,1
1069,2864,1
815,504,1
2487,1191,1
1155,3148,1
1018,1911,1
2772,2527,1
2902,3755,1
2970,2669,1
3737,1977,1
2291,2517,1
3886,3559,1
998,627,1
163,392,1
144,392,1
3213,628,1
2157,1144,1
3302,1144,1
2343,2385,1
303,2856,1
3414,2331,1
2953,2327,1
3495,2481,1
759,2635,1
2440,913,1
2698,574,1
1894,1214,1
2563,3523,1
3302,3969,1
2402,3130,1
2012,2189,1
374,1294,1
58,1075,1
3151,413,1
994,2567,1
3897,3458,1
15,2496,1
3473,1363,1
124,3644,1
1607,1220,1
1883,2929,1
825,1600,1
982,1600,1
1768,1600,1
2454,743,1
1723,743,1
2283,743,1
853,0,1
1687,3192,1
528,215,1
824,1071,1
3498,561,1
3497,3504,1
3849,2461,1
496,1391,1
994,3970,1
649,560,1
2020,2656,1
518,2363,1
441,315,1
79,3543,1
708,964,1
3565,3609,1
315,3219,1
861,721,1
2533,2072,1
2914,649,1
743,2283,1
1565,720,1
399,554,1
743,1697,1
2797,3599,1
3568,2731,1
616,3030,1
3778,3289,1
3540,1081,1
787,1543,1
2929,2176,1
1116,551,1
1866,3118,1
15,1201,1
1717,3285,1
2989,3285,1
3446,2276,1
2880,5,1
1220,3666,1
2734,2674,1
901,906,1
528,3973,1
3909,1540,1
1423,1554,1
495,3211,1
2246,3211,1
375,3627,1
982,2613,1
3479,528,1
936,3129,1
2798,700,1
477,627,1
595,3193,1
883,2569,1
2020,1754,1
2106,3427,1
3030,3854,1
3211,2604,1
2329,3935,1
2281,2312,1
53,3041,1
3742,1768,1
1953,3297,1
3910,1686,1
3113,630,1
2308,2513,1
3804,3468,1
1789,2521,1
2759,2726,1
2994,2726,1
1504,2252,1
727,3716,1
2609,732,1
1600,785,1
2632,3937,1
1778,1837,1
2447,621,1
3525,92,1
704,1330,1
2339,718,1
1423,58,1
2071,197,1
3211,2545,1
1600,1249,1
615,3689,1
2219,1600,1
3684,3564,1
1968,308,1
98,2801,1
1756,3219,1
2770,2146,1
15,3809,1
3446,743,1
3687,3227,1
3304,776,1
2825,1754,1
2150,272,1
2183,272,1
15,2622,1
63,855,1
894,2448,1
1829,1317,1
3361,3088,1
870,2339,1
1742,919,1
3538,967,1
743,33,1
367,2179,1
743,2734,1
3353,442,1
1548,2921,1
3809,624,1
2488,3111,1
441,2718,1
3390,345,1
3868,2500,1
2410,2500,1
3304,618,1
3540,1008,1
3556,3413,1
673,3590,1
2921,621,1
785,3334,1
560,2636,1
2634,3621,1
1933,466,1
3136,466,1
1222,1776,1
258,1789,1
1517,2640,1
2804,3285,1
2871,781,1
3564,1139,1
1839,2020,1
2833,3362,1
2346,15,1
1940,1868,1
3154,2581,1
1147,2176,1
3488,28,1
3516,3427,1
785,2804,1
1443,722,1
3113,2269,1
2386,1262,1
2876,2212,1
1457,787,1
2434,2653,1
1703,982,1
456,457,1
3968,315,1
2414,2647,1
2450,639,1
2361,1633,1
743,3030,1
2869,113,1
1484,3137,1
2516,3137,1
1600,3137,1
3849,3137,1
1362,3137,1
2176,3137,1
192,3137,1
790,3137,1
1423,3137,1
3607,3137,1
272,3137,1
371,3137,1
949,3137,1
2952,3137,1
3014,3137,1
2608,3137,1
2439,3137,1
2032,3137,1
2754,3137,1
851,3137,1
651,3137,1
2458,3137,1
2391,3137,1
2504,3137,1
230,3137,1
173,3137,1
3963,3137,1
335,3137,1
2177,3137,1
2488,3137,1
2696,3137,1
2700,3137,1
1737,3137,1
2257,3137,1
988,2020,1
2914,2020,1
3804,2020,1
79,2020,1
707,2020,1
3468,2020,1
1315,2020,1
2656,2020,1
3295,3848,1
743,2265,1
2382,1919,1
3914,1789,1
272,1789,1
2502,1789,1
3211,1789,1
11,1789,1
1315,1789,1
3568,1789,1
3564,3664,1
12,2150,1
1084,2150,1
345,2150,1
2838,2150,1
3878,2150,1
566,2150,1
3311,2150,1
657,2724,1
630,2724,1
1789,1839,1
1870,1839,1
506,1839,1
11,1839,1
2656,3414,1
1919,615,1
1116,1717,1
1175,2608,1
1059,1821,1
635,3540,1
2104,3540,1
1160,3540,1
596,1059,1
3021,934,1
853,345,1
746,2678,1
3118,2678,1
2176,2678,1
3137,272,1
3645,272,1
1009,272,1
601,178,1
1419,601,1
1153,1419,1
3441,1419,1
1600,3285,1
1853,3285,1
560,3285,1
1220,3285,1
3970,1606,1
3139,2104,1
23,707,1
2979,707,1
1192,707,1
2082,707,1
2668,2353,1
2502,2082,1
707,3470,1
3377,778,1
2952,778,1
169,3040,1
790,1754,1
3730,1865,1
2391,1865,1
1865,3568,1
3285,3568,1
1672,1141,1
2678,1147,1
3274,1910,1
345,2131,1
3820,237,1
1600,2994,1
538,1600,1
441,1600,1
2150,743,1
1555,743,1
3565,743,1
262,743,1
566,743,1
2311,743,1
2448,743,1
308,743,1
2617,2734,1
411,2734,1
323,1513,1
2468,3654,1
2283,783,1
2400,2291,1
1600,3400,1
743,3413,1
95,3413,1
2330,3413,1
3006,2377,1
1231,3666,1
2149,3666,1
1370,3666,1
1147,1581,1
1746,906,1
709,906,1
3791,906,1
2177,906,1
272,906,1
586,5,1
5,1116,1
3377,1116,1
2176,1116,1
166,1116,1
2998,1116,1
2524,1116,1
630,1116,1
840,433,1
2256,433,1
578,1955,1
356,3867,1
3084,1342,1
2925,3858,1
1424,3858,1
2444,1483,1
2082,2502,1
546,308,1
2450,308,1
743,308,1
2502,308,1
1830,3330,1
630,3330,1
790,3330,1
2252,3330,1
2656,3330,1
501,3330,1
3426,3330,1
2410,3330,1
2545,3330,1
2537,3330,1
58,3330,1
148,3330,1
606,3330,1
2391,3330,1
2880,3330,1
743,3330,1
2914,3330,1
1079,3330,1
79,3330,1
2525,3330,1
2483,3330,1
2436,3330,1
72,3330,1
1866,3330,1
2150,3330,1
2840,3330,1
3568,3330,1
1839,3330,1
3126,746,1
3473,3025,1
649,1008,1
2176,1008,1
3414,1008,1
1133,3854,1
1839,630,1
1304,630,1
3854,630,1
2724,709,1
1046,1103,1
486,2176,1
2422,3019,1
571,3166,1
1784,2458,1
3413,3543,1
2502,3543,1
1114,616,1
918,616,1
1793,616,1
3640,616,1
2696,616,1
3572,616,1
171,616,1
2678,616,1
616,2527,1
1231,2481,1
3832,1431,1
1431,3104,1
1431,944,1
3854,2315,1
2018,2315,1
3730,2315,1
339,2013,1
2797,97,1
311,3471,1
1559,3216,1
2905,684,1
1488,2168,1
3104,2168,1
3136,2702,1
2702,3478,1
888,450,1
272,1424,1
3137,1424,1
2077,3954,1
2734,296,1
743,296,1
1345,296,1
906,3791,1
1542,538,1
3144,2696,1
3756,2696,1
760,2696,1
2696,2810,1
3672,790,1
2150,790,1
2082,790,1
537,790,1
743,790,1
906,2427,1
272,2444,1
3792,1134,1
565,1134,1
3684,1784,1
2513,1784,1
2458,1784,1
2218,1784,1
1084,1784,1
1203,79,1
1804,3274,1
3659,3274,1
2013,3274,1
3423,1168,1
2678,1548,1
1021,1548,1
1114,1548,1
2448,1423,1
1554,1423,1
1400,560,1
1865,560,1
649,3215,1
3426,1866,1
560,1866,1
2665,1866,1
721,3564,1
3607,597,1
1483,597,1
438,2287,1
1853,3116,1
921,1768,1
2724,1554,1
58,1554,1
764,820,1
2667,2252,1
1874,1326,1
965,1326,1
672,1326,1
3534,554,1
2577,554,1
2085,554,1
2998,949,1
225,949,1
111,3136,1
2014,2998,1
1304,3481,1
2308,1254,1
19,1254,1
266,2014,1
3025,592,1
897,2537,1
2486,3113,1
1326,3113,1
2150,3113,1
781,3113,1
3304,3113,1
2073,3113,1
2664,3113,1
2502,2979,1
2502,901,1
2513,901,1
1504,245,1
1802,56,1
2808,3730,1
3730,3579,1
501,10,1
10,501,1
3414,721,1
3640,3558,1
1547,3558,1
2402,3558,1
3657,2494,1
2959,2494,1
711,1078,1
615,1078,1
2131,2466,1
2458,1427,1
2952,614,1
3775,2218,1
12,2820,1
3227,3512,1
3209,3512,1
396,3512,1
58,3512,1
561,2665,1
1866,2665,1
57,2095,1
1294,3676,1
583,3659,1
614,583,1
1326,3115,1
1326,565,1
901,2277,1
586,1271,1
1278,2027,1
743,1217,1
2402,2308,1
1009,1225,1
2150,1225,1
743,2524,1
3968,2524,1
743,1706,1
2410,3043,1
2877,3495,1
3626,3495,1
586,2391,1
3387,1587,1
1910,3498,1
3642,1278,1
825,1278,1
3127,3134,1
2182,3151,1
71,731,1
3127,3640,1
173,2656,1
3014,2656,1
2511,1735,1
308,1220,1
1160,1220,1
3339,1210,1
3570,251,1
2164,546,1
1015,546,1
546,1082,1
2150,1082,1
3173,2439,1
1817,2689,1
1651,3897,1
3698,354,1
477,2079,1
3621,3255,1
58,851,1
3330,870,1
1009,1349,1
