start_node_name,start_node_id,end_node_name,end_node_id,relationship_type,label
同仁堂,853,步长制药,1212,same_industry,1
西南证券,820,步长制药,1212,same_industry,1
东方财富,2176,法尔胜,995,same_industry,1
科瑞技术,135,景津环保,3902,same_industry,1
值得买科技,3734,景津环保,3902,same_industry,1
上海凤凰,3957,信隆健康,872,same_industry,1
奥佳华,2913,信隆健康,872,same_industry,1
小熊电器,3563,柯力传感,2953,same_industry,1
英可瑞,306,特锐德,3115,same_industry,1
科士达,3505,特锐德,3115,same_industry,1
百奥泰,3385,泽璟制药,3508,same_industry,1
明冠新材,490,之江生物,739,same_industry,1
华大基因,12,之江生物,739,same_industry,1
比亚迪,1600,之江生物,739,same_industry,1
霍莱沃,1621,之江生物,739,same_industry,1
华泽退,1207,众和退,587,same_industry,1
大恒科技,2392,久之洋,327,same_industry,1
金银河,769,三圣股份,3471,same_industry,1
三只松鼠,233,丸美股份,3254,same_industry,1
科瑞技术,135,丸美股份,3254,same_industry,1
浦东建设,1709,浦东金桥,1026,same_industry,1
二三四五,1478,东港股份,1574,same_industry,1
上海电气,3737,东港股份,1574,same_industry,1
珠海港,2080,深物业A,1499,same_industry,1
科博达,2276,小熊电器,3563,same_industry,1
青岛银行,3883,紫金银行,2387,same_industry,1
华泰证券,746,紫金银行,2387,same_industry,1
中体产业,2867,福鞍股份,1016,same_industry,1
拓尔思,1968,光一科技,812,same_industry,1
宏达股份,656,泸天化,491,same_industry,1
隆华科技,2584,振芯科技,617,same_industry,1
汉王科技,3785,振芯科技,617,same_industry,1
常宝股份,1973,武进不锈,3596,same_industry,1
微芯生物,1604,天准科技,2659,same_industry,1
金力永磁,1079,欣天科技,1105,same_industry,1
泸州老窖,58,跨境通,3951,same_industry,1
藏格控股,3709,东方金钰,3814,same_industry,1
盛运环保,2935,东方金钰,3814,same_industry,1
金力永磁,1079,铭普光磁,2728,same_industry,1
卓胜微,2804,国茂股份,2317,same_industry,1
移远通信,910,神马电力,3959,same_industry,1
方大特钢,2361,方大炭素,302,same_industry,1
华宏科技,2746,方大炭素,302,same_industry,1
天津磁卡,1108,华塑控股,585,same_industry,1
卓胜微,2804,西麦食品,1120,same_industry,1
良品铺子,61,西麦食品,1120,same_industry,1
中钢天源,595,凤形股份,2065,same_industry,1
惠伦晶体,3812,泰晶科技,206,same_industry,1
中天金融,1560,天健集团,857,same_industry,1
华润三九,2246,天健集团,857,same_industry,1
德恩精工,313,元利科技,1119,same_industry,1
ST岩石,1515,东方银星,3215,same_industry,1
双星新材,2542,乐凯胶片,265,same_industry,1
建龙微纳,176,祥生医疗,715,same_industry,1
金石资源,2950,祥生医疗,715,same_industry,1
奥福环保,3457,嘉必优,2443,same_industry,1
特宝生物,2180,嘉必优,2443,same_industry,1
淳中科技,259,当虹科技,770,same_industry,1
虹软科技,2911,当虹科技,770,same_industry,1
芯源微,1371,当虹科技,770,same_industry,1
德恩精工,313,苏州银行,1196,same_industry,1
国联股份,1218,苏州银行,1196,same_industry,1
齐鲁银行,3925,苏州银行,1196,same_industry,1
红塔证券,865,苏州银行,1196,same_industry,1
东湖高新,3618,苏州银行,1196,same_industry,1
江阴银行,1587,苏州银行,1196,same_industry,1
美尔雅,2578,中国中期,153,same_industry,1
星星科技,1585,西部矿业,826,same_industry,1
文投控股,3179,西部矿业,826,same_industry,1
紫金矿业,10,西部矿业,826,same_industry,1
日丰股份,1762,有友食品,3699,same_industry,1
中创物流,3313,有友食品,3699,same_industry,1
康弘药业,3449,有友食品,3699,same_industry,1
一汽轿车,3518,东方能源,1724,same_industry,1
传音控股,2300,澜起科技,2435,same_industry,1
聚辰股份,1076,澜起科技,2435,same_industry,1
杭可科技,975,澜起科技,2435,same_industry,1
帝尔激光,2081,三角防务,641,same_industry,1
航天电子,2375,三角防务,641,same_industry,1
天业通联,1536,新界泵业,3678,same_industry,1
中际旭创,3061,烽火通信,2877,same_industry,1
中兴通讯,2082,烽火通信,2877,same_industry,1
春秋航空,624,吉祥航空,148,same_industry,1
合力泰,2671,丹邦科技,2984,same_industry,1
联得装备,3456,丹邦科技,2984,same_industry,1
南新制药,2078,威胜信息,915,same_industry,1
德展健康,388,诚志股份,1660,same_industry,1
德方纳米,2994,智莱科技,1643,same_industry,1
新北洋,2639,智莱科技,1643,same_industry,1
中国船舶,2346,圣莱达,2309,same_industry,1
红宇新材,1237,佳沃股份,2930,same_industry,1
金丹科技,1174,仙鹤股份,2544,same_industry,1
裕同科技,2667,仙鹤股份,2544,same_industry,1
晨鸣纸业,3614,仙鹤股份,2544,same_industry,1
国茂股份,2317,仙鹤股份,2544,same_industry,1
山西焦化,801,仙鹤股份,2544,same_industry,1
亨通光电,2991,招商公路,3390,same_industry,1
慧辰资讯,1764,三友医疗,1466,same_industry,1
雷赛智能,2381,三友医疗,1466,same_industry,1
新光光电,3262,海特高新,133,same_industry,1
耐威科技,3312,海特高新,133,same_industry,1
立华股份,3928,民和股份,7,same_industry,1
格力地产,3839,冠城大通,3141,same_industry,1
宏辉果蔬,1024,朗源股份,980,same_industry,1
贵州茅台,272,汤臣倍健,765,same_industry,1
融钰集团,2630,澄星股份,3942,same_industry,1
云图控股,1760,澄星股份,3942,same_industry,1
九安医疗,3479,澄星股份,3942,same_industry,1
宏图高科,2531,交大昂立,1316,same_industry,1
金证股份,104,安信信托,2182,same_industry,1
新泉股份,2149,远东传动,2284,same_industry,1
永兴材料,182,方大特钢,2361,same_industry,1
三钢闽光,2499,方大特钢,2361,same_industry,1
罗牛山,2330,京粮控股,2655,same_industry,1
江丰电子,3972,亿通科技,2834,same_industry,1
兴发集团,96,中国化学,2871,same_industry,1
宁德时代,743,中国化学,2871,same_industry,1
中国重工,2842,中国化学,2871,same_industry,1
东珠生态,3806,中国化学,2871,same_industry,1
新赛股份,557,ST中基,28,same_industry,1
上海瀚讯,379,金时科技,1194,same_industry,1
长沙银行,841,无锡银行,3387,same_industry,1
渝农商行,2627,无锡银行,3387,same_industry,1
生物股份,280,四环生物,3228,same_industry,1
穗恒运A,3182,全柴动力,3535,same_industry,1
康德莱,3095,凯利泰,3195,same_industry,1
方大炭素,302,索通发展,1814,same_industry,1
神思电子,3762,同济堂,1127,same_industry,1
瀚叶股份,1522,同济堂,1127,same_industry,1
深南电A,268,三变科技,536,same_industry,1
ST椰岛,937,三变科技,536,same_industry,1
特锐德,3115,和顺电气,1913,same_industry,1
英飞特,1452,和顺电气,1913,same_industry,1
京沪高铁,2653,中铁特货,137,same_industry,1
金鹰重工,3167,中铁特货,137,same_industry,1
万泰生物,3129,沃森生物,2039,same_industry,1
易世达,3415,新凤鸣,3154,same_industry,1
中泰化学,1651,新凤鸣,3154,same_industry,1
分众传媒,1431,光线传媒,466,same_industry,1
中国电影,2825,光线传媒,466,same_industry,1
东方财富,2176,赛摩电气,1057,same_industry,1
上海临港,3889,华贸物流,1712,same_industry,1
中国外运,1663,华贸物流,1712,same_industry,1
顺丰控股,901,华贸物流,1712,same_industry,1
泰和新材,2833,华贸物流,1712,same_industry,1
佳云科技,1206,天龙集团,3846,same_industry,1
大众交通,2583,大众公用,868,same_industry,1
东睦股份,2201,瀚叶股份,1522,same_industry,1
永泰能源,1093,金鸿控股,65,same_industry,1
三圣股份,3471,金银河,769,same_industry,1
寒武纪,262,中国一重,98,same_industry,1
泛海控股,1286,经纬纺机,1014,same_industry,1
埃斯顿,2461,瑞康医药,2753,same_industry,1
烽火通信,2877,光迅科技,3425,same_industry,1
亨通光电,2991,光迅科技,3425,same_industry,1
新易盛,999,光迅科技,3425,same_industry,1
数知科技,2095,三川智慧,1106,same_industry,1
青岛银行,3883,苏州龙杰,3453,same_industry,1
道氏技术,1080,鹏鹞环保,3344,same_industry,1
冠昊生物,1476,鹏鹞环保,3344,same_industry,1
乐视网,2678,中弘退,2242,same_industry,1
大富科技,2137,意华股份,1185,same_industry,1
信维通信,3482,意华股份,1185,same_industry,1
电连技术,2629,意华股份,1185,same_industry,1
乐普医疗,1839,三鑫医疗,2497,same_industry,1
宁波银行,3804,贵阳银行,1319,same_industry,1
华夏银行,3426,贵阳银行,1319,same_industry,1
爱婴室,247,梅轮电梯,3338,same_industry,1
东宏股份,267,汉嘉设计,1015,same_industry,1
金融街,1289,我爱我家,3035,same_industry,1
三六五网,3583,我爱我家,3035,same_industry,1
南京新百,1077,宏图高科,2531,same_industry,1
比亚迪,1600,国新能源,3304,same_industry,1
福莱特,2797,国新能源,3304,same_industry,1
华东医药,3512,乐普医疗,1839,same_industry,1
蓝帆医疗,1456,乐普医疗,1839,same_industry,1
健康元,1250,乐普医疗,1839,same_industry,1
高鸿股份,1389,西部黄金,3064,same_industry,1
宗申动力,1532,西部黄金,3064,same_industry,1
冠农股份,2799,西部黄金,3064,same_industry,1
绿茵生态,41,花王股份,2690,same_industry,1
精研科技,1775,省广集团,210,same_industry,1
卫宁健康,1650,鱼跃医疗,2488,same_industry,1
迈瑞医疗,2734,鱼跃医疗,2488,same_industry,1
三诺生物,903,鱼跃医疗,2488,same_industry,1
宁波联合,983,北新路桥,2109,same_industry,1
新国都,3753,信雅达,1581,same_industry,1
金亚科技,1615,*ST百特,807,same_industry,1
杭氧股份,1705,道明光学,1797,same_industry,1
盛运环保,2935,神雾环保,3077,same_industry,1
秀强股份,1945,威创股份,1765,same_industry,1
方大特钢,2361,三钢闽光,2499,same_industry,1
中天科技,2613,凯撒旅游,3719,same_industry,1
中青旅,2810,凯撒旅游,3719,same_industry,1
同洲电子,3255,凯撒旅游,3719,same_industry,1
保龄宝,332,珠海中富,3004,same_industry,1
广汇汽车,1788,广汇物流,82,same_industry,1
鹏翎股份,2033,隆鑫通用,2658,same_industry,1
光线传媒,466,万达电影,3136,same_industry,1
北京文化,481,万达电影,3136,same_industry,1
金逸影视,1928,万达电影,3136,same_industry,1
中国电影,2825,万达电影,3136,same_industry,1
横店影视,944,万达电影,3136,same_industry,1
金亚科技,1615,弘高创意,3939,same_industry,1
瑞普生物,3174,金河生物,2319,same_industry,1
诚意药业,3729,安记食品,629,same_industry,1
杰瑞股份,2287,纽威股份,1048,same_industry,1
乐凯新材,1314,天龙光电,3691,same_industry,1
易联众,1824,蓝盾股份,3372,same_industry,1
法本信息,1975,冠中生态,3784,same_industry,1
三旺通信,645,明微电子,2258,same_industry,1
好当家,592,万安科技,3290,same_industry,1
泰坦科技,773,绿的谐波,1590,same_industry,1
凯撒文化,3105,星辉娱乐,2704,same_industry,1
圣元环保,2567,安克创新,2483,same_industry,1
海目星,3399,华峰铝业,1181,same_industry,1
若羽臣,3477,华峰铝业,1181,same_industry,1
立达信,3934,木林森,3398,same_industry,1
涪陵榨菜,1731,妙可蓝多,1339,same_industry,1
熊猫乳品,1993,妙可蓝多,1339,same_industry,1
伊利股份,1424,妙可蓝多,1339,same_industry,1
康泰医学,3111,卡倍亿,1471,same_industry,1
贵州燃气,1009,卡倍亿,1471,same_industry,1
通威股份,2045,和邦生物,1512,same_industry,1
新力金融,2163,和邦生物,1512,same_industry,1
松发股份,2894,和邦生物,1512,same_industry,1
新金路,3165,盛和资源,3936,same_industry,1
北方稀土,454,盛和资源,3936,same_industry,1
三全食品,3590,科拓生物,3552,same_industry,1
连云港,3941,渤海轮渡,1287,same_industry,1
嘉澳环保,3364,利安隆,3676,same_industry,1
天原集团,2349,龙韵股份,1472,same_industry,1
沃华医药,1487,海欣食品,1166,same_industry,1
恒顺醋业,3042,海欣食品,1166,same_industry,1
长盈精密,3780,海欣食品,1166,same_industry,1
利亚德,1678,雷曼光电,808,same_industry,1
新华联,699,泰禾集团,798,same_industry,1
周大生,947,老凤祥,1325,same_industry,1
金牛化工,701,鲁西化工,3068,same_industry,1
鲁西化工,3068,昊华科技,136,same_industry,1
迦南智能,2310,回盛生物,924,same_industry,1
长电科技,2359,华天科技,1918,same_industry,1
紫光国微,3427,华天科技,1918,same_industry,1
蓝思科技,2377,华天科技,1918,same_industry,1
国光连锁,510,鄂武商A,878,same_industry,1
木林森,3398,嘉澳环保,3364,same_industry,1
展鹏科技,905,鹿港文化,2050,same_industry,1
中飞股份,2790,扬电科技,3630,same_industry,1
龙头股份,780,兰生股份,1085,same_industry,1
圣邦股份,3041,顶固集创,37,same_industry,1
力合微,2918,德林海,482,same_industry,1
金科环境,2476,德林海,482,same_industry,1
得润电子,467,联创电子,3613,same_industry,1
京泉华,894,联创电子,3613,same_industry,1
东威科技,883,信安世纪,1799,same_industry,1
安集科技,1550,方邦股份,1479,same_industry,1
奥来德,109,天能股份,1988,same_industry,1
莱伯泰科,81,天能股份,1988,same_industry,1
绿色动力,566,天能股份,1988,same_industry,1
复旦张江,2105,神州细胞,936,same_industry,1
天合光能,982,神州细胞,936,same_industry,1
君实生物,1870,神州细胞,936,same_industry,1
信维通信,3482,卓胜微,2804,same_industry,1
泰晶科技,206,卓胜微,2804,same_industry,1
北方华创,3516,卓胜微,2804,same_industry,1
天坛生物,2382,奥翔药业,3433,same_industry,1
顺鑫农业,2358,中青旅,2810,same_industry,1
众信旅游,1321,中青旅,2810,same_industry,1
国盾量子,2066,迪威尔,1500,same_industry,1
ST沪科,3906,ST罗顿,1959,same_industry,1
安必平,3805,键凯科技,2398,same_industry,1
鞍重股份,3632,盛路通信,858,same_industry,1
安必平,3805,丽人丽妆,3286,same_industry,1
壹网壹创,2378,丽人丽妆,3286,same_industry,1
赛科希德,415,高测股份,3923,same_industry,1
中科创达,722,高测股份,3923,same_industry,1
亨通光电,2991,信维通信,3482,same_industry,1
大族激光,1362,信维通信,3482,same_industry,1
大富科技,2137,信维通信,3482,same_industry,1
硕贝德,2165,信维通信,3482,same_industry,1
海康威视,2502,信维通信,3482,same_industry,1
麦捷科技,761,信维通信,3482,same_industry,1
圣邦股份,3041,信维通信,3482,same_industry,1
恒邦股份,2670,桃李面包,1648,same_industry,1
金博股份,1813,吉贝尔,3808,same_industry,1
晨光新材,1327,四会富仕,1833,same_industry,1
沃森生物,2039,康泰生物,2608,same_industry,1
国际医学,677,康泰生物,2608,same_industry,1
嘉必优,2443,兴图新科,2288,same_industry,1
八亿时空,3601,兴图新科,2288,same_industry,1
东兴证券,3540,中银证券,1249,same_industry,1
海通证券,2656,中银证券,1249,same_industry,1
中信证券,3564,中银证券,1249,same_industry,1
澳柯玛,3401,爱仕达,2780,same_industry,1
中石科技,3882,顺络电子,1335,same_industry,1
长亮科技,1055,汇金股份,2619,same_industry,1
聚龙股份,1510,汇金股份,2619,same_industry,1
艾力斯,3386,利扬芯片,811,same_industry,1
华策影视,3185,慈文传媒,3828,same_industry,1
国药一致,556,国药股份,2059,same_industry,1
百普赛斯,3263,国药股份,2059,same_industry,1
通化东宝,2282,国药股份,2059,same_industry,1
东阿阿胶,1756,莱美药业,772,same_industry,1
长海股份,555,莱美药业,772,same_industry,1
博杰股份,1836,双箭股份,2717,same_industry,1
丸美股份,3254,珀莱雅,2989,same_industry,1
老板电器,538,九阳股份,3819,same_industry,1
小熊电器,3563,九阳股份,3819,same_industry,1
苏泊尔,709,九阳股份,3819,same_industry,1
凯美特气,1750,金轮股份,564,same_industry,1
京粮控股,2655,东方创业,257,same_industry,1
安井食品,825,金字火腿,3100,same_industry,1
美盈森,299,金字火腿,3100,same_industry,1
杭氧股份,1705,长川科技,2312,same_industry,1
华峰测控,713,长川科技,2312,same_industry,1
华天科技,1918,长川科技,2312,same_industry,1
苑东生物,3128,海天瑞声,141,same_industry,1
深纺织A,3066,三利谱,2515,same_industry,1
杉杉股份,870,三利谱,2515,same_industry,1
新和成,3572,安迪苏,3126,same_industry,1
齐翔腾达,2512,安迪苏,3126,same_industry,1
永太科技,702,天晟新材,1367,same_industry,1
东方财富,2176,山西汾酒,2458,same_industry,1
舍得酒业,3621,山西汾酒,2458,same_industry,1
三人行传媒,3924,豪美新材,2091,same_industry,1
伟星新材,288,豪美新材,2091,same_industry,1
华力创通,3448,克明面业,1848,same_industry,1
三全食品,3590,克明面业,1848,same_industry,1
司尔特,1780,三泰控股,2769,same_industry,1
卫星石化,1114,丹化科技,3788,same_industry,1
大北农,902,荃银高科,2415,same_industry,1
聚光科技,3532,雪迪龙,927,same_industry,1
华远地产,1297,首开股份,401,same_industry,1
华发股份,2051,首开股份,401,same_industry,1
智度股份,1354,科达股份,2166,same_industry,1
天箭科技,3885,爱丽家居,2383,same_industry,1
山大地纬,2238,联赢激光,3445,same_industry,1
贝仕达克,2501,和顺石油,716,same_industry,1
锦和商业,116,和顺石油,716,same_industry,1
诚迈科技,832,秀强股份,1945,same_industry,1
中国石化,2840,际华集团,2631,same_industry,1
平高电气,891,国电南瑞,2998,same_industry,1
许继电气,2328,国电南瑞,2998,same_industry,1
思源电气,1695,国电南瑞,2998,same_industry,1
岷江水电,1733,国电南瑞,2998,same_industry,1
厦门钨业,2423,国电南瑞,2998,same_industry,1
龙元建设,3600,亿晶光电,3542,same_industry,1
蓝思科技,2377,梦洁股份,2052,same_industry,1
诺普信,437,安道麦A,2223,same_industry,1
赛特新材,3017,洁特生物,3562,same_industry,1
九州通,1071,高德红外,1160,same_industry,1
京东方,1784,高德红外,1160,same_industry,1
睿创微纳,2792,高德红外,1160,same_industry,1
光环新网,3818,鹏博士,180,same_industry,1
国海证券,1141,天润乳业,2345,same_industry,1
华峰氨纶,1793,华东数控,681,same_industry,1
金字火腿,3100,双塔食品,3945,same_industry,1
复洁环保,732,瑞晟智能,1384,same_industry,1
圣湘生物,1837,瑞晟智能,1384,same_industry,1
智云股份,3089,大唐电信,794,same_industry,1
硕世生物,1211,宝兰德,551,same_industry,1
华峰测控,713,百奥泰,3385,same_industry,1
瑞松科技,989,道通科技,610,same_industry,1
恒华科技,1483,岷江水电,1733,same_industry,1
三只松鼠,233,良品铺子,61,same_industry,1
艾可蓝,1332,良品铺子,61,same_industry,1
金现代,750,良品铺子,61,same_industry,1
成都燃气,239,良品铺子,61,same_industry,1
新纶科技,2947,东华软件,185,same_industry,1
数码科技,1480,东华软件,185,same_industry,1
康华生物,1420,中天精装,1617,same_industry,1
京北方,1425,贝仕达克,2501,same_industry,1
酷特智能,3634,长源东谷,3034,same_industry,1
广大特材,305,赛特新材,3017,same_industry,1
苏宁易购,2308,南极电商,95,same_industry,1
超讯通信,2174,共进股份,1558,same_industry,1
华盛昌,1579,龙磁科技,2245,same_industry,1
大地熊,1748,龙磁科技,2245,same_industry,1
神州高铁,2642,时代新材,3183,same_industry,1
安靠智电,643,高科石化,959,same_industry,1
贵航股份,1951,中航重机,2967,same_industry,1
宝胜股份,3131,中航重机,2967,same_industry,1
京源环保,1034,中科星图,3371,same_industry,1
安源煤业,1908,云煤能源,1798,same_industry,1
铂科新材,3760,侨银环保,1017,same_industry,1
华辰装备,2837,久量股份,2986,same_industry,1
优刻得,125,卓易信息,948,same_industry,1
德林海,482,财富趋势,2633,same_industry,1
科安达,3314,神驰机电,2295,same_industry,1
奥普家居,2434,神驰机电,2295,same_industry,1
杭州高新,1392,东湖高新,3618,same_industry,1
明德生物,2573,东湖高新,3618,same_industry,1
杭叉集团,2793,东湖高新,3618,same_industry,1
ST罗顿,1959,*ST中捷,2597,same_industry,1
*ST保千,987,*ST毅达,3917,same_industry,1
浙商银行,3381,渝农商行,2627,same_industry,1
无锡银行,3387,渝农商行,2627,same_industry,1
财通证券,1147,渝农商行,2627,same_industry,1
亚太药业,159,誉衡药业,2862,same_industry,1
京蓝科技,2638,欧比特,1572,same_industry,1
长园集团,2427,欧比特,1572,same_industry,1
金三江,1298,欧比特,1572,same_industry,1
中电科,3082,欧比特,1572,same_industry,1
深圳机场,416,白云机场,2055,same_industry,1
长城汽车,1220,宏发股份,350,same_industry,1
泰禾光电,736,美亚光电,352,same_industry,1
嘉必优,2443,特宝生物,2180,same_industry,1
天康生物,2485,唐人神,3795,same_industry,1
蓝丰生化,1347,京新药业,929,same_industry,1
恩华药业,3331,京新药业,929,same_industry,1
现代制药,2859,京新药业,929,same_industry,1
乐心医疗,1433,美盈森,299,same_industry,1
华大基因,12,美盈森,299,same_industry,1
长城动漫,912,天夏智慧,956,same_industry,1
东方钽业,1683,飞力达,3506,same_industry,1
西部材料,1050,贵研铂业,2422,same_industry,1
江丰电子,3972,贵研铂业,2422,same_industry,1
*ST安凯,837,*ST集成,1700,same_industry,1
西南证券,820,新华医疗,1238,same_industry,1
石化机械,1737,杰瑞股份,2287,same_industry,1
米奥兰特,866,佳禾智能,2143,same_industry,1
朝阳科技,1861,佳禾智能,2143,same_industry,1
漫步者,887,佳禾智能,2143,same_industry,1
星华反光,2803,新瀚新材,3488,same_industry,1
威孚高科,1370,顺发恒业,1268,same_industry,1
厦门银行,2559,常熟银行,2880,same_industry,1
长沙银行,841,常熟银行,2880,same_industry,1
宁波银行,3804,常熟银行,2880,same_industry,1
联创互联,2846,巨化股份,2218,same_industry,1
洪都航空,1161,航发动力,935,same_industry,1
雷电微力,1686,普冉股份,3606,same_industry,1
科德数控,698,普冉股份,3606,same_industry,1
辰安科技,1902,江苏索普,1455,same_industry,1
华谊集团,3659,江苏索普,1455,same_industry,1
张小泉,3555,宏微科技,1288,same_industry,1
侨源气体,2128,华兰生物,1919,same_industry,1
长春高新,1078,华兰生物,1919,same_industry,1
复星医药,2702,华兰生物,1919,same_industry,1
风华高科,2786,三环集团,1484,same_industry,1
双环传动,1167,锦浪科技,2414,same_industry,1
固德威,898,锦浪科技,2414,same_industry,1
拓普集团,3857,锦浪科技,2414,same_industry,1
贝泰妮,727,锦浪科技,2414,same_industry,1
华瑞股份,1852,荣安地产,3040,same_industry,1
丸美股份,3254,海伦钢琴,619,same_industry,1
新天然气,2235,深冷股份,2144,same_industry,1
富瑞特装,3747,深冷股份,2144,same_industry,1
杭氧股份,1705,深冷股份,2144,same_industry,1
中泰股份,2480,深冷股份,2144,same_industry,1
药明康德,2150,海特生物,3573,same_industry,1
星光农机,1576,一拖股份,3738,same_industry,1
大禹节水,1958,一拖股份,3738,same_industry,1
复旦微电,2106,金迪克,3001,same_industry,1
石头科技,1971,科沃斯,546,same_industry,1
亿嘉和,988,科沃斯,546,same_industry,1
百润股份,2054,科沃斯,546,same_industry,1
奥克股份,2566,石大胜华,3278,same_industry,1
浙江交科,2520,石大胜华,3278,same_industry,1
南大环境,3038,*ST科林,2832,same_industry,1
立昂微,1429,瑞芯微,2061,same_industry,1
九洲药业,1225,瑞芯微,2061,same_industry,1
天赐材料,2291,传音控股,2300,same_industry,1
宁波韵升,3353,中科三环,2648,same_industry,1
电光科技,2528,中科三环,2648,same_industry,1
延安必康,2008,中科三环,2648,same_industry,1
冰轮环境,679,惠博普,2710,same_industry,1
东睦股份,2201,利和兴,3711,same_industry,1
中铁特货,137,千味央厨,2574,same_industry,1
味知香,235,千味央厨,2574,same_industry,1
工大高科,2316,力芯微,2362,same_industry,1
淳中科技,259,上海家化,1995,same_industry,1
广东鸿图,3335,双环传动,1167,same_industry,1
华昌化工,3829,双环传动,1167,same_industry,1
丽人丽妆,3286,若羽臣,3477,same_industry,1
意华股份,1185,沃特股份,623,same_industry,1
中国宝安,1023,沃特股份,623,same_industry,1
纳思达,1229,东软载波,2102,same_industry,1
国民技术,2486,东软载波,2102,same_industry,1
光迅科技,3425,中际旭创,3061,same_industry,1
光环新网,3818,中际旭创,3061,same_industry,1
东岳硅材,3554,润禾材料,1284,same_industry,1
欧林生物,1214,皓元医药,3392,same_industry,1
气派科技,2582,皓元医药,3392,same_industry,1
光力科技,1666,精准信息,2249,same_industry,1
宋城演艺,486,首旅酒店,1956,same_industry,1
锦江股份,515,首旅酒店,1956,same_industry,1
聚辰股份,1076,昀冢科技,799,same_industry,1
元琛科技,1934,昀冢科技,799,same_industry,1
中金公司,3854,稳健医疗,3571,same_industry,1
东诚药业,0,福安药业,89,same_industry,1
顺灏股份,1504,福安药业,89,same_industry,1
丽珠集团,3103,麦迪科技,155,same_industry,1
中源家居,653,美克家居,2491,same_industry,1
通策医疗,1699,国瓷材料,2876,same_industry,1
清新环境,1044,理工环科,558,same_industry,1
蓝思科技,2377,长信科技,1599,same_industry,1
东睦股份,2201,长信科技,1599,same_industry,1
水晶光电,2103,长信科技,1599,same_industry,1
沃格光电,749,长信科技,1599,same_industry,1
凯盛科技,190,长信科技,1599,same_industry,1
东航物流,1972,无锡振华,3119,same_industry,1
隆华科技,2584,中颖电子,404,same_industry,1
韦尔股份,335,中颖电子,404,same_industry,1
兆易创新,463,中颖电子,404,same_industry,1
雪迪龙,927,先河环保,821,same_industry,1
洲明科技,517,奥雅设计,2748,same_industry,1
雪人股份,1001,英力特,1039,same_industry,1
欧派家居,2049,老板电器,538,same_industry,1
格力电器,906,老板电器,538,same_industry,1
秦安股份,1290,金麒麟,3190,same_industry,1
英利汽车,1497,德业股份,2647,same_industry,1
陇神戎发,357,奇正藏药,2279,same_industry,1
百洋医药,3927,奇正藏药,2279,same_industry,1
兰州黄河,2046,珠江啤酒,3293,same_industry,1
珀莱雅,2989,珠江啤酒,3293,same_industry,1
跨境通,3951,美尚生态,201,same_industry,1
中国电信,217,恒通科技,130,same_industry,1
菲林格尔,3813,君禾股份,2035,same_industry,1
冰轮环境,679,开山股份,3296,same_industry,1
安正时尚,386,爱婴室,247,same_industry,1
锦江股份,515,华天酒店,80,same_industry,1
仁东控股,1605,济民制药,2587,same_industry,1
中来股份,1703,济民制药,2587,same_industry,1
同花顺,1081,济民制药,2587,same_industry,1
开开实业,3201,沃华医药,1487,same_industry,1
迈克生物,3815,沃华医药,1487,same_industry,1
鸿富瀚,2535,孩子王,3200,same_industry,1
航发动力,935,中航沈飞,1863,same_industry,1
中航光电,1103,中航沈飞,1863,same_industry,1
万年青,2333,福建水泥,1718,same_industry,1
祁连山,3259,福建水泥,1718,same_industry,1
南新制药,2078,彩讯股份,3513,same_industry,1
帅丰电器,163,浙江美大,3467,same_industry,1
浙大网新,3797,新智认知,205,same_industry,1
华特气体,3887,金宏气体,3340,same_industry,1
国泰君安,3285,三友化工,3186,same_industry,1
鲁西化工,3068,三友化工,3186,same_industry,1
云南铜业,2570,三友化工,3186,same_industry,1
英力股份,3405,艾隆科技,664,same_industry,1
桂林旅游,931,黄山旅游,3920,same_industry,1
比亚迪,1600,信测标准,3864,same_industry,1
海航基础,2808,海航控股,3485,same_industry,1
天润乳业,2345,西部牧业,403,same_industry,1
恒逸石化,2952,优彩资源,2886,same_industry,1
绿岛风,1566,张小泉,3555,same_industry,1
青岛啤酒,433,张小泉,3555,same_industry,1
江山股份,88,广信股份,2024,same_industry,1
兴发集团,96,广信股份,2024,same_industry,1
新城市规划,3507,汇隆新材,2870,same_industry,1
联科科技,2029,中农联合,1691,same_industry,1
合兴股份,3226,神通科技,3674,same_industry,1
新诺威,877,常山药业,3029,same_industry,1
昊华能源,358,阳泉煤业,271,same_industry,1
海特高新,133,扬杰科技,2111,same_industry,1
捷捷微电,3559,扬杰科技,2111,same_industry,1
文峰股份,1430,大恒科技,2392,same_industry,1
宁波中百,3022,大恒科技,2392,same_industry,1
新华传媒,1346,数知科技,2095,same_industry,1
申通快递,2513,沃尔核材,771,same_industry,1
苏交科,981,沃尔核材,771,same_industry,1
厦钨新能,3605,芳源股份,236,same_industry,1
中伟股份,1156,芳源股份,236,same_industry,1
孚日股份,1265,森马服饰,3380,same_industry,1
海澜之家,19,森马服饰,3380,same_industry,1
探路者,3798,中体产业,2867,same_industry,1
建科院,2256,品渥食品,2761,same_industry,1
渤海股份,874,创业环保,1734,same_industry,1
顺络电子,1335,麦捷科技,761,same_industry,1
联创电子,3613,永新光学,3701,same_industry,1
中兰环保,3464,果麦文化,1684,same_industry,1
三峡新材,1627,海利生物,369,same_industry,1
云南白药,345,海利生物,369,same_industry,1
云南白药,345,金三江,1298,same_industry,1
杭州柯林,3028,莱尔科技,1898,same_industry,1
